transaction_id,order_id,customer_id,payment_method,payment_status,amount,currency,transaction_timestamp,processor_response_code,gateway_fee,merchant_id,billing_country,risk_score
txn_000650,ord_242906,cust_12653,bank_transfer,failed,1993.06,USD,2026-04-06 04:08:19,00,8.45,merch_9999,ER,38
txn_000651,ord_458116,cust_73973,bank_transfer,failed,267.73,USD,2026-04-06 14:23:11,14,0.85,merch_5632,DZ,17
txn_000652,ord_226326,cust_86448,apple_pay,refunded,1630.92,USD,2026-04-07 11:16:51,51,6.42,merch_7765,BB,70
txn_000653,ord_620589,cust_13767,paypal,completed,283.47,USD,2026-04-17 06:16:57,51,1.18,merch_7048,SV,37
txn_000654,ord_522588,cust_24403,debit_card,pending,1044.86,USD,2026-04-11 08:59:16,85,4.68,merch_5625,ST,57
txn_000655,ord_662106,cust_87308,debit_card,failed,456.75,USD,2026-04-18 05:08:15,14,2.14,merch_1937,SV,23
txn_000656,ord_231991,cust_65140,debit_card,pending,1992.53,USD,2026-04-03 07:41:24,14,5.74,merch_4957,AR,66
txn_000657,ord_421492,cust_34313,bank_transfer,pending,173.83,USD,2026-04-08 19:01:11,61,0.64,merch_1051,CR,77
txn_000658,ord_672362,cust_99997,debit_card,failed,30.22,USD,2026-04-16 16:55:05,51,0.11,merch_5761,CR,57
txn_000659,ord_553007,cust_62972,bank_transfer,completed,662.51,USD,2026-04-18 01:12:31,14,2.72,merch_1256,SV,33
txn_000660,ord_353120,cust_27726,bank_transfer,pending,1775.75,USD,2026-04-21 02:44:30,00,8.69,merch_7854,ER,80
txn_000661,ord_516323,cust_77537,paypal,completed,1585.21,USD,2026-04-15 13:15:07,51,7.49,merch_5595,DZ,57
txn_000662,ord_866147,cust_39902,bank_transfer,failed,596.1,USD,2026-04-06 09:10:15,00,2.11,merch_4424,DZ,50
txn_000663,ord_609753,cust_43483,apple_pay,failed,194.34,USD,2026-04-19 04:35:07,51,0.56,merch_4312,MG,24
txn_000664,ord_328258,cust_63382,debit_card,pending,280.56,USD,2026-04-05 06:07:22,00,1.13,merch_4508,UG,74
txn_000665,ord_296405,cust_16479,paypal,pending,305.3,USD,2026-04-18 01:24:09,00,1.23,merch_4059,ST,65
txn_000666,ord_496616,cust_63357,bank_transfer,completed,708.22,USD,2026-04-12 14:26:01,51,2.71,merch_9931,BB,57
txn_000667,ord_592862,cust_69970,debit_card,refunded,1421.78,USD,2026-04-14 04:55:58,61,6.27,merch_7958,CR,79
txn_000668,ord_906974,cust_58448,apple_pay,completed,127.44,USD,2026-04-04 09:59:38,85,0.61,merch_6126,ST,12
txn_000669,ord_686222,cust_37061,debit_card,failed,1427.69,USD,2026-04-12 22:14:03,51,3.87,merch_6581,SV,76
txn_000670,ord_849166,cust_90525,google_pay,pending,1772.26,USD,2026-04-18 02:22:29,85,8.09,merch_3204,CR,84
txn_000671,ord_117479,cust_55737,paypal,completed,1878.72,USD,2026-04-06 09:27:53,05,4.53,merch_8208,SV,64
txn_000672,ord_374454,cust_17676,paypal,completed,1325.27,USD,2026-04-24 03:03:15,14,2.9,merch_6362,MG,14
txn_000673,ord_598798,cust_61185,apple_pay,completed,593.3,USD,2026-04-11 00:29:46,00,2.41,merch_9719,LT,71
txn_000674,ord_612619,cust_39430,paypal,failed,1116.24,USD,2026-04-20 16:32:11,00,3.22,merch_1238,LT,18
txn_000675,ord_189010,cust_37261,google_pay,completed,1316.54,USD,2026-04-18 01:52:21,00,4.7,merch_6784,AR,13
txn_000676,ord_320939,cust_53372,debit_card,pending,1345.51,USD,2026-04-01 10:39:22,51,5.71,merch_9739,FI,45
txn_000677,ord_678439,cust_21668,apple_pay,pending,1763.15,USD,2026-04-10 13:28:36,51,6.08,merch_6927,SV,75
txn_000678,ord_841190,cust_38266,apple_pay,refunded,1715.2,USD,2026-04-09 13:18:14,51,3.57,merch_1614,UG,99
txn_000679,ord_971554,cust_49551,bank_transfer,failed,606.87,USD,2026-04-21 08:21:41,51,2.32,merch_4155,LT,24
txn_000680,ord_450505,cust_72043,apple_pay,completed,751.62,USD,2026-04-19 05:56:23,51,2.38,merch_8266,BB,89
txn_000681,ord_453324,cust_33703,paypal,failed,534.48,USD,2026-04-03 07:34:09,51,1.61,merch_4599,ST,66
txn_000682,ord_518028,cust_53138,google_pay,failed,641.36,USD,2026-04-17 17:38:00,05,1.48,merch_1622,MG,11
txn_000683,ord_283389,cust_57298,apple_pay,failed,1377.2,USD,2026-04-07 11:21:05,14,5.67,merch_9884,RU,39
txn_000684,ord_718904,cust_66885,google_pay,completed,981.68,USD,2026-04-12 12:52:26,14,4.07,merch_4698,BB,26
txn_000685,ord_737305,cust_54231,debit_card,pending,1238.08,USD,2026-04-03 14:33:40,85,3.84,merch_5737,AR,31
txn_000686,ord_417043,cust_85241,bank_transfer,pending,1177.64,USD,2026-04-17 21:21:49,00,5.39,merch_9111,FI,50
txn_000687,ord_974243,cust_70541,debit_card,pending,1919.13,USD,2026-04-07 03:03:49,85,6.24,merch_9554,GN,31
txn_000688,ord_152157,cust_68662,google_pay,pending,613.68,USD,2026-04-23 07:40:01,00,1.77,merch_1078,GN,56
txn_000689,ord_848031,cust_90384,google_pay,failed,965.41,USD,2026-04-24 20:30:57,51,4.31,merch_2136,AR,71
txn_000690,ord_732831,cust_44590,debit_card,failed,320.01,USD,2026-04-11 22:07:50,14,1.21,merch_5041,ST,85
txn_000691,ord_595484,cust_17278,debit_card,pending,1016.33,USD,2026-04-03 23:20:59,14,2.04,merch_6001,LT,85
txn_000692,ord_597658,cust_18730,bank_transfer,pending,1444.84,USD,2026-04-04 18:38:32,14,4.53,merch_4010,RU,25
txn_000693,ord_691409,cust_56593,apple_pay,completed,641.72,USD,2026-04-25 12:58:21,51,3.04,merch_3447,MG,25
txn_000694,ord_829463,cust_12374,apple_pay,pending,214.0,USD,2026-04-14 13:59:57,51,0.52,merch_1288,CR,16
txn_000695,ord_661600,cust_90548,debit_card,failed,144.76,USD,2026-04-18 03:00:44,51,0.71,merch_7629,LT,16
txn_000696,ord_258024,cust_80293,paypal,failed,1246.98,USD,2026-04-05 23:49:04,61,5.55,merch_4975,UG,56
txn_000697,ord_309492,cust_61894,bank_transfer,refunded,1576.35,USD,2026-04-12 20:20:29,61,4.12,merch_3971,MG,63
txn_000698,ord_155291,cust_44170,bank_transfer,completed,1138.76,USD,2026-04-21 03:14:29,05,2.77,merch_3026,CR,48
txn_000699,ord_982855,cust_44746,google_pay,refunded,619.43,USD,2026-04-13 13:02:19,51,1.72,merch_8873,DZ,55
txn_000700,ord_372077,cust_41690,bank_transfer,refunded,1451.44,USD,2026-04-08 22:51:50,51,6.57,merch_2834,BB,56
txn_000701,ord_837845,cust_14703,google_pay,refunded,667.98,USD,2026-03-29 17:39:00,14,2.98,merch_9995,BB,99
txn_000702,ord_402045,cust_81996,apple_pay,completed,968.83,USD,2026-04-16 00:54:11,05,4.14,merch_7931,ST,99
txn_000703,ord_647342,cust_48881,apple_pay,refunded,719.5,USD,2026-04-16 19:19:55,61,2.97,merch_5913,LT,40
txn_000704,ord_139813,cust_11737,debit_card,failed,1879.85,USD,2026-04-09 10:03:22,14,5.93,merch_2007,AR,66
txn_000705,ord_681373,cust_74723,google_pay,failed,1172.06,USD,2026-04-22 17:07:15,85,4.77,merch_2164,SV,44
txn_000706,ord_803921,cust_52394,apple_pay,completed,1027.53,USD,2026-04-16 22:03:45,14,3.17,merch_4444,AR,91
txn_000707,ord_818371,cust_54356,google_pay,failed,1767.49,USD,2026-04-10 10:46:37,51,5.2,merch_9551,DZ,18
txn_000708,ord_989244,cust_52824,bank_transfer,refunded,546.24,USD,2026-04-23 06:31:56,00,2.58,merch_3642,ER,79
txn_000709,ord_738460,cust_99789,debit_card,failed,888.47,USD,2026-03-30 01:11:46,85,2.57,merch_6667,BB,58
txn_000710,ord_814650,cust_91801,paypal,pending,597.66,USD,2026-04-18 07:36:18,61,1.84,merch_9234,LT,97
txn_000711,ord_737780,cust_39458,apple_pay,failed,975.32,USD,2026-03-29 04:06:04,61,2.57,merch_5706,RU,44
txn_000712,ord_696598,cust_61788,paypal,completed,450.48,USD,2026-04-06 04:03:01,61,1.79,merch_6499,SV,90
txn_000713,ord_931639,cust_51049,paypal,refunded,1853.52,USD,2026-04-11 23:49:13,61,8.6,merch_2327,FI,13
txn_000714,ord_890473,cust_16582,google_pay,pending,1759.7,USD,2026-04-13 01:45:30,05,4.33,merch_8102,AR,31
txn_000715,ord_287184,cust_70672,google_pay,pending,674.21,USD,2026-04-17 22:58:43,14,1.66,merch_4968,DZ,27
txn_000716,ord_935531,cust_82836,debit_card,failed,960.07,USD,2026-03-28 19:43:19,14,3.02,merch_1506,GN,52
txn_000717,ord_313614,cust_80217,google_pay,pending,339.9,USD,2026-04-01 00:11:00,05,0.91,merch_9515,UG,93
txn_000718,ord_897758,cust_75803,google_pay,refunded,1350.56,USD,2026-03-27 12:50:16,85,6.69,merch_5946,SV,79
txn_000719,ord_610640,cust_56368,apple_pay,pending,790.78,USD,2026-04-24 21:40:09,51,1.7,merch_2659,RU,40
txn_000720,ord_137524,cust_67166,paypal,completed,768.86,USD,2026-04-06 21:08:52,51,3.06,merch_3644,ER,37
txn_000721,ord_957769,cust_88080,debit_card,refunded,617.8,USD,2026-04-20 03:41:48,14,2.31,merch_2486,MG,78
txn_000722,ord_533318,cust_86990,bank_transfer,refunded,1035.9,USD,2026-04-06 21:20:50,05,4.57,merch_5712,FI,73
txn_000723,ord_753580,cust_21006,paypal,failed,865.18,USD,2026-04-15 03:55:44,14,2.35,merch_1223,SV,83
txn_000724,ord_586744,cust_57869,apple_pay,failed,1202.88,USD,2026-04-23 04:57:09,14,5.19,merch_5765,LT,37
txn_000725,ord_590351,cust_84493,debit_card,refunded,1495.59,USD,2026-03-29 12:34:38,05,4.31,merch_7658,ER,50
txn_000726,ord_426408,cust_18755,bank_transfer,refunded,1346.14,USD,2026-04-14 02:57:08,85,3.23,merch_1235,ST,42
txn_000727,ord_951352,cust_72666,debit_card,pending,660.05,USD,2026-04-24 08:28:51,85,2.61,merch_9239,FI,30
txn_000728,ord_181263,cust_27529,apple_pay,completed,916.19,USD,2026-04-09 04:27:00,61,2.03,merch_3780,BB,22
txn_000729,ord_945033,cust_41814,bank_transfer,completed,589.95,USD,2026-04-19 21:46:01,00,2.22,merch_5593,SV,35
txn_000730,ord_718187,cust_23128,debit_card,refunded,1672.2,USD,2026-04-24 17:50:43,85,4.83,merch_3602,DZ,69
txn_000731,ord_814608,cust_17207,debit_card,refunded,807.2,USD,2026-04-12 19:14:43,61,2.09,merch_8350,LT,88
txn_000732,ord_738486,cust_75592,paypal,completed,917.61,USD,2026-04-19 20:14:34,14,4.12,merch_5363,CR,93
txn_000733,ord_787903,cust_99135,google_pay,completed,859.28,USD,2026-04-07 22:34:13,51,2.83,merch_8961,ER,94
txn_000734,ord_855451,cust_61856,debit_card,completed,614.09,USD,2026-04-17 00:52:28,61,3.01,merch_8804,ST,68
txn_000735,ord_614986,cust_31841,google_pay,pending,708.0,USD,2026-04-21 23:37:10,05,3.1,merch_6426,SV,61
txn_000736,ord_197005,cust_79690,bank_transfer,completed,1105.63,USD,2026-04-23 17:54:41,61,5.38,merch_3475,CR,28
txn_000737,ord_535860,cust_34475,paypal,failed,146.11,USD,2026-04-20 16:07:37,00,0.6,merch_4740,MG,17
txn_000738,ord_325296,cust_16441,paypal,refunded,973.4,USD,2026-04-03 05:38:49,61,2.33,merch_1171,LT,51
txn_000739,ord_910868,cust_94537,bank_transfer,refunded,477.51,USD,2026-04-18 08:50:08,85,1.48,merch_6346,GN,35
txn_000740,ord_546971,cust_99033,paypal,completed,478.52,USD,2026-04-03 16:11:46,00,1.83,merch_7771,GN,98
txn_000741,ord_824230,cust_75384,debit_card,pending,1282.84,USD,2026-04-09 02:27:48,51,5.37,merch_2781,UG,51
txn_000742,ord_866164,cust_49187,google_pay,completed,454.24,USD,2026-04-13 20:27:39,61,1.81,merch_4918,CR,15
txn_000743,ord_638715,cust_10055,google_pay,pending,1328.51,USD,2026-04-20 00:39:36,14,5.6,merch_4152,RU,11
txn_000744,ord_108217,cust_50425,paypal,failed,1598.7,USD,2026-03-28 21:09:46,61,6.83,merch_1269,AR,83
txn_000745,ord_814139,cust_16897,apple_pay,completed,403.7,USD,2026-04-04 09:51:31,14,1.85,merch_6724,AR,63
txn_000746,ord_126636,cust_43589,paypal,refunded,1517.95,USD,2026-04-25 13:11:13,05,6.24,merch_1548,LT,10
txn_000747,ord_981623,cust_36375,bank_transfer,completed,1072.75,USD,2026-04-16 06:49:06,51,3.56,merch_1940,BB,36
txn_000748,ord_243141,cust_23203,apple_pay,failed,1865.82,USD,2026-04-15 08:41:09,85,4.51,merch_2967,RU,72
txn_000749,ord_999124,cust_84102,google_pay,failed,303.75,USD,2026-04-12 11:40:35,85,1.39,merch_3305,AR,11
txn_000750,ord_312336,cust_93838,bank_transfer,failed,332.76,USD,2026-03-27 03:11:49,05,0.76,merch_7488,SV,22
txn_000751,ord_755452,cust_82414,bank_transfer,pending,775.08,USD,2026-04-13 08:16:59,00,3.78,merch_3483,GN,55
txn_000752,ord_251914,cust_47702,debit_card,refunded,1480.47,USD,2026-04-06 01:33:48,05,3.3,merch_1466,SV,71
txn_000753,ord_576605,cust_41120,debit_card,failed,392.93,USD,2026-04-09 21:42:32,51,1.33,merch_2094,LT,98
txn_000754,ord_291350,cust_45248,google_pay,refunded,1607.43,USD,2026-04-02 01:45:11,85,6.17,merch_4616,DZ,78
txn_000755,ord_676196,cust_56025,bank_transfer,pending,1328.99,USD,2026-04-20 17:51:12,51,5.03,merch_6602,ER,53
txn_000756,ord_753846,cust_69579,paypal,pending,1902.56,USD,2026-04-17 02:05:05,51,8.87,merch_8231,SV,73
txn_000757,ord_404330,cust_62123,apple_pay,refunded,673.07,USD,2026-04-05 16:45:06,51,1.51,merch_2516,LT,51
txn_000758,ord_662496,cust_44477,paypal,refunded,1632.28,USD,2026-03-30 14:57:47,00,3.83,merch_1934,CR,63
txn_000759,ord_420135,cust_10704,google_pay,refunded,34.76,USD,2026-03-31 17:31:11,14,0.13,merch_7831,MG,73
txn_000760,ord_190737,cust_23974,paypal,failed,958.32,USD,2026-04-23 00:53:08,51,2.38,merch_4595,MG,52
txn_000761,ord_573388,cust_68928,apple_pay,completed,1010.95,USD,2026-04-20 20:36:08,05,3.35,merch_2744,DZ,19
txn_000762,ord_750031,cust_78223,debit_card,completed,1764.34,USD,2026-04-05 00:39:36,00,7.77,merch_3013,CR,13
txn_000763,ord_120443,cust_59237,google_pay,completed,250.04,USD,2026-04-16 22:30:23,85,0.71,merch_2592,AR,54
txn_000764,ord_831399,cust_30819,bank_transfer,completed,404.87,USD,2026-04-24 03:38:13,05,1.12,merch_9517,RU,32
txn_000765,ord_839652,cust_90585,debit_card,refunded,1459.39,USD,2026-04-13 06:19:21,00,5.96,merch_6559,ER,87
txn_000766,ord_534996,cust_97643,paypal,failed,798.68,USD,2026-04-04 04:48:09,14,3.88,merch_3617,RU,73
txn_000767,ord_556723,cust_91476,bank_transfer,pending,1413.32,USD,2026-03-31 21:30:31,85,6.58,merch_6323,LT,61
txn_000768,ord_848937,cust_35503,debit_card,failed,630.47,USD,2026-04-05 15:22:56,05,2.25,merch_4168,CR,51
txn_000769,ord_703821,cust_49517,apple_pay,refunded,1515.59,USD,2026-04-19 07:22:57,05,3.95,merch_7814,RU,70
txn_000770,ord_397791,cust_34167,google_pay,pending,1164.84,USD,2026-04-16 20:25:58,14,3.71,merch_3615,BB,28
txn_000771,ord_911270,cust_60938,debit_card,pending,177.86,USD,2026-04-09 10:57:35,85,0.7,merch_5456,GN,42
txn_000772,ord_103046,cust_29774,bank_transfer,completed,543.72,USD,2026-03-28 05:48:18,05,2.5,merch_9833,ST,35
txn_000773,ord_230153,cust_89455,apple_pay,pending,277.02,USD,2026-04-03 03:53:26,61,1.21,merch_3327,CR,33
txn_000774,ord_245790,cust_17656,bank_transfer,pending,104.1,USD,2026-03-26 15:04:05,05,0.25,merch_9093,LT,37
txn_000775,ord_949274,cust_32070,google_pay,failed,1546.66,USD,2026-03-28 23:11:47,00,6.84,merch_8195,AR,41
txn_000776,ord_111628,cust_68717,paypal,refunded,770.14,USD,2026-04-06 15:35:56,85,1.67,merch_9574,GN,70
txn_000777,ord_635244,cust_21859,debit_card,refunded,509.56,USD,2026-03-29 04:26:50,85,2.4,merch_6340,BB,49
txn_000778,ord_924646,cust_72654,debit_card,refunded,589.44,USD,2026-04-22 00:40:48,85,1.91,merch_6745,RU,75
txn_000779,ord_677447,cust_78184,apple_pay,failed,1872.53,USD,2026-04-02 03:04:16,61,8.24,merch_2113,RU,35
txn_000780,ord_867072,cust_86118,bank_transfer,refunded,1891.38,USD,2026-03-29 13:08:24,61,3.96,merch_2975,FI,16
txn_000781,ord_528450,cust_30322,google_pay,failed,390.68,USD,2026-04-01 06:20:12,61,1.94,merch_4077,LT,71
txn_000782,ord_999233,cust_84072,debit_card,pending,1938.15,USD,2026-04-14 18:09:22,61,6.44,merch_9428,BB,11
txn_000783,ord_388011,cust_68350,debit_card,pending,1982.33,USD,2026-04-24 01:29:48,85,8.85,merch_2450,DZ,75
txn_000784,ord_531981,cust_74076,apple_pay,completed,231.35,USD,2026-04-07 01:08:00,85,0.93,merch_1753,MG,53
txn_000785,ord_245518,cust_71511,debit_card,pending,1014.02,USD,2026-03-30 22:53:07,14,2.07,merch_7836,FI,97
txn_000786,ord_180211,cust_92261,paypal,failed,678.26,USD,2026-04-01 17:19:19,61,3.1,merch_6857,SV,12
txn_000787,ord_585270,cust_64472,google_pay,completed,69.49,USD,2026-04-10 08:35:40,00,0.22,merch_5377,FI,36
txn_000788,ord_620502,cust_54028,bank_transfer,completed,1588.1,USD,2026-04-16 20:31:01,85,3.76,merch_5054,GN,95
txn_000789,ord_234402,cust_31484,debit_card,refunded,1210.82,USD,2026-03-27 02:21:18,51,3.5,merch_5990,ST,50
txn_000790,ord_490863,cust_98592,apple_pay,failed,1339.14,USD,2026-04-15 11:11:51,00,5.77,merch_6788,CR,24
txn_000791,ord_492800,cust_87736,apple_pay,refunded,1399.86,USD,2026-04-06 12:10:47,51,5.37,merch_6801,ER,21
txn_000792,ord_227584,cust_27967,paypal,failed,587.93,USD,2026-04-14 13:09:49,00,2.86,merch_3508,BB,79
txn_000793,ord_726328,cust_46933,google_pay,pending,1598.53,USD,2026-04-02 19:59:19,05,7.0,merch_5528,DZ,98
txn_000794,ord_530001,cust_31677,bank_transfer,completed,1754.66,USD,2026-04-16 23:56:10,05,4.65,merch_1791,ST,59
txn_000795,ord_673234,cust_44173,google_pay,failed,1646.23,USD,2026-04-06 00:19:35,51,8.13,merch_6260,DZ,89
txn_000796,ord_341846,cust_66489,bank_transfer,refunded,1461.89,USD,2026-04-04 15:11:38,00,5.11,merch_1840,SV,65
txn_000797,ord_289184,cust_19757,bank_transfer,failed,304.61,USD,2026-04-16 18:43:09,14,1.3,merch_6754,AR,62
txn_000798,ord_272575,cust_11564,google_pay,refunded,808.86,USD,2026-04-02 18:01:38,05,1.63,merch_7423,UG,40
txn_000799,ord_785514,cust_62822,debit_card,completed,1787.73,USD,2026-04-12 16:08:51,05,6.67,merch_7387,RU,50
txn_000800,ord_434222,cust_12031,apple_pay,failed,1158.0,USD,2026-04-17 01:16:34,14,4.94,merch_9340,FI,29
txn_000801,ord_765113,cust_99367,debit_card,refunded,1726.77,USD,2026-04-20 21:47:19,51,6.49,merch_4704,FI,40
txn_000802,ord_544605,cust_34690,google_pay,refunded,1290.39,USD,2026-04-16 19:47:11,61,5.55,merch_5201,GN,27
txn_000803,ord_104691,cust_64074,bank_transfer,completed,811.09,USD,2026-04-04 21:24:40,85,3.91,merch_3974,ST,97
txn_000804,ord_753312,cust_28813,google_pay,completed,387.26,USD,2026-04-13 13:09:40,85,1.67,merch_5677,UG,97
txn_000805,ord_318660,cust_22795,bank_transfer,failed,695.53,USD,2026-04-14 22:45:27,00,2.08,merch_9232,BB,90
txn_000806,ord_770438,cust_46555,google_pay,refunded,1537.87,USD,2026-04-10 15:31:57,61,4.56,merch_1003,SV,22
txn_000807,ord_453513,cust_25165,debit_card,failed,1341.12,USD,2026-03-29 04:45:12,14,3.76,merch_5258,ST,68
txn_000808,ord_174269,cust_68603,debit_card,refunded,811.9,USD,2026-04-06 03:00:29,14,1.67,merch_8365,SV,34
txn_000809,ord_768332,cust_65989,bank_transfer,refunded,1397.29,USD,2026-04-12 23:06:19,05,4.64,merch_6927,AR,29
txn_000810,ord_530033,cust_92065,google_pay,pending,1939.56,USD,2026-04-13 11:21:12,05,4.75,merch_8113,ST,56
txn_000811,ord_216077,cust_32975,bank_transfer,completed,968.82,USD,2026-04-19 22:23:13,85,4.08,merch_9288,BB,35
txn_000812,ord_927249,cust_66864,paypal,refunded,837.3,USD,2026-04-04 22:23:49,05,3.28,merch_8267,SV,22
txn_000813,ord_405700,cust_12528,bank_transfer,refunded,423.05,USD,2026-03-28 11:34:56,85,1.38,merch_7181,FI,44
txn_000814,ord_755836,cust_91872,bank_transfer,failed,1082.92,USD,2026-04-16 03:29:37,51,5.37,merch_3838,LT,38
txn_000815,ord_821405,cust_79246,google_pay,pending,474.27,USD,2026-03-27 10:04:11,51,2.29,merch_5032,CR,64
txn_000816,ord_132793,cust_70564,debit_card,pending,284.65,USD,2026-04-03 10:22:02,85,0.93,merch_3633,RU,89
txn_000817,ord_210504,cust_61520,debit_card,failed,1280.04,USD,2026-04-17 18:18:20,05,5.19,merch_6629,BB,24
txn_000818,ord_738864,cust_13284,apple_pay,refunded,421.22,USD,2026-04-22 21:00:53,85,1.76,merch_2214,ST,59
txn_000819,ord_984150,cust_92160,apple_pay,failed,530.0,USD,2026-04-03 06:37:24,85,2.0,merch_6483,GN,71
txn_000820,ord_849955,cust_43006,paypal,failed,1405.86,USD,2026-04-19 16:20:56,85,3.77,merch_1779,GN,43
txn_000821,ord_671917,cust_78586,bank_transfer,refunded,299.56,USD,2026-04-08 18:17:58,85,1.34,merch_7748,GN,80
txn_000822,ord_969904,cust_30632,debit_card,pending,841.17,USD,2026-04-08 01:52:21,85,1.75,merch_6711,LT,77
txn_000823,ord_755909,cust_76216,bank_transfer,failed,606.78,USD,2026-03-30 19:27:24,00,2.67,merch_3584,UG,83
txn_000824,ord_168986,cust_22303,bank_transfer,pending,530.19,USD,2026-04-11 13:23:21,00,1.31,merch_3392,SV,93
txn_000825,ord_878815,cust_81883,apple_pay,pending,310.24,USD,2026-04-17 10:36:23,61,1.43,merch_1505,DZ,63
txn_000826,ord_287868,cust_64099,google_pay,completed,1954.7,USD,2026-04-12 06:11:06,14,8.47,merch_1858,LT,21
txn_000827,ord_683779,cust_26043,apple_pay,refunded,90.48,USD,2026-03-29 17:11:24,05,0.19,merch_1466,RU,90
txn_000828,ord_116332,cust_16680,apple_pay,refunded,1729.52,USD,2026-04-15 07:36:51,51,4.56,merch_4666,ER,99
txn_000829,ord_631034,cust_81703,bank_transfer,failed,298.96,USD,2026-04-03 14:05:54,00,1.08,merch_8022,BB,69
txn_000830,ord_798713,cust_48067,paypal,failed,314.65,USD,2026-04-15 06:52:39,85,1.02,merch_4938,FI,85
txn_000831,ord_743102,cust_57383,bank_transfer,pending,244.55,USD,2026-04-19 02:54:20,00,0.51,merch_5074,CR,89
txn_000832,ord_729260,cust_84079,debit_card,refunded,429.81,USD,2026-04-12 01:22:12,14,1.69,merch_5741,UG,26
txn_000833,ord_101621,cust_68958,bank_transfer,completed,41.94,USD,2026-04-19 02:33:52,14,0.15,merch_9165,DZ,91
txn_000834,ord_374188,cust_35140,debit_card,refunded,1391.37,USD,2026-03-29 00:28:11,85,4.2,merch_9869,BB,48
txn_000835,ord_557266,cust_10910,debit_card,failed,1748.93,USD,2026-04-06 05:08:06,85,7.61,merch_1507,UG,32
txn_000836,ord_631180,cust_60970,debit_card,refunded,397.32,USD,2026-04-23 07:33:54,14,1.39,merch_9568,GN,37
txn_000837,ord_569955,cust_34674,google_pay,failed,195.05,USD,2026-04-20 13:06:56,61,0.43,merch_6158,SV,14
txn_000838,ord_558107,cust_86708,debit_card,refunded,144.92,USD,2026-04-20 18:04:36,00,0.65,merch_8741,ST,17
txn_000839,ord_968404,cust_61595,paypal,failed,886.84,USD,2026-04-03 20:46:31,61,2.32,merch_5536,ST,53
txn_000840,ord_171759,cust_27481,apple_pay,refunded,310.68,USD,2026-03-29 13:00:01,61,1.2,merch_7034,GN,76
txn_000841,ord_880441,cust_18214,paypal,failed,205.91,USD,2026-04-03 07:59:40,00,0.79,merch_2833,DZ,99
txn_000842,ord_735623,cust_61239,google_pay,completed,1846.17,USD,2026-03-30 02:30:50,61,5.84,merch_2746,FI,91
txn_000843,ord_857341,cust_34649,bank_transfer,refunded,1577.63,USD,2026-04-12 18:03:03,00,6.28,merch_6267,CR,29
txn_000844,ord_553435,cust_88965,debit_card,completed,1055.11,USD,2026-04-09 08:57:17,05,4.94,merch_3002,ST,94
txn_000845,ord_396070,cust_53211,google_pay,refunded,1521.7,USD,2026-03-29 03:41:16,51,6.37,merch_6052,ER,34
txn_000846,ord_133719,cust_44968,bank_transfer,refunded,1460.24,USD,2026-04-12 20:04:34,51,4.13,merch_8884,FI,33
txn_000847,ord_439603,cust_93348,apple_pay,refunded,750.99,USD,2026-04-11 16:44:19,51,2.86,merch_1179,LT,46
txn_000848,ord_695961,cust_98768,google_pay,completed,446.0,USD,2026-04-10 23:43:50,14,1.12,merch_5767,AR,83
txn_000849,ord_543026,cust_38957,apple_pay,completed,1920.34,USD,2026-04-22 10:27:58,14,4.63,merch_9491,ER,74
txn_000850,ord_312106,cust_38185,apple_pay,refunded,1025.97,USD,2026-04-12 18:00:07,00,2.63,merch_7544,DZ,68
txn_000851,ord_842385,cust_43715,bank_transfer,refunded,1116.17,USD,2026-04-01 00:26:44,51,3.07,merch_1723,ST,84
txn_000852,ord_926459,cust_44893,bank_transfer,pending,1279.28,USD,2026-04-03 23:10:57,14,4.26,merch_7943,SV,98
txn_000853,ord_408346,cust_49113,paypal,failed,1534.66,USD,2026-03-27 02:47:41,85,4.61,merch_6441,CR,66
txn_000854,ord_471994,cust_79436,bank_transfer,refunded,1936.25,USD,2026-04-05 18:53:59,85,5.09,merch_6661,BB,85
txn_000855,ord_284318,cust_84441,bank_transfer,completed,1889.75,USD,2026-04-15 06:30:14,05,5.8,merch_9780,CR,61
txn_000856,ord_660068,cust_91954,debit_card,failed,1554.1,USD,2026-04-15 22:04:17,85,7.37,merch_4537,ER,59
txn_000857,ord_797995,cust_11680,paypal,completed,1020.27,USD,2026-04-16 03:46:47,05,2.54,merch_6358,UG,39
txn_000858,ord_484949,cust_52512,paypal,pending,510.46,USD,2026-03-29 07:52:15,51,1.53,merch_1139,ST,22
txn_000859,ord_642568,cust_64721,debit_card,failed,140.13,USD,2026-04-21 22:19:38,61,0.68,merch_2331,RU,66
txn_000860,ord_536726,cust_94543,bank_transfer,refunded,1515.32,USD,2026-04-07 06:56:11,85,4.25,merch_3141,FI,34
txn_000861,ord_716118,cust_51046,debit_card,completed,708.22,USD,2026-04-08 06:00:15,14,2.2,merch_4955,GN,63
txn_000862,ord_715898,cust_78839,apple_pay,pending,1258.94,USD,2026-04-18 16:42:30,51,3.89,merch_9946,ER,91
txn_000863,ord_610601,cust_41161,apple_pay,failed,312.12,USD,2026-04-05 12:26:45,14,1.19,merch_4148,BB,52
txn_000864,ord_690345,cust_90053,apple_pay,failed,1246.03,USD,2026-04-01 12:30:41,00,6.04,merch_3219,LT,53
txn_000865,ord_748591,cust_31126,debit_card,refunded,1507.48,USD,2026-04-22 20:55:18,00,6.63,merch_8985,BB,82
