event_id,customer_id,session_id,event_type,event_timestamp,page_url,product_id,category_id,referrer_source,device_type,user_agent,ip_address
evt_000783,cust_47780,sess_bd6499ea,checkout_start,2026-04-10 04:23:46,search/categories/tag,,,google,desktop,Opera/8.66.(Windows NT 5.2; ht-HT) Presto/2.9.168 Version/11.00,212.155.173.197
evt_000784,cust_92106,sess_7f3013f0,checkout_start,2026-04-03 21:31:21,search/categories/tag,,,instagram,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.0),63.17.28.200
evt_000785,cust_28382,sess_a399fb46,product_view,2026-03-29 11:57:47,blog/explore/search,prod_9508,cat_home,email,desktop,Mozilla/5.0 (Android 4.1.2; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0,24.199.178.142
evt_000786,cust_20264,sess_46fd58cc,checkout_start,2026-03-31 17:25:55,tags/blog,,,twitter,mobile,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1),43.22.98.211
evt_000787,cust_49684,sess_c543a2fc,checkout_start,2026-04-08 00:16:53,explore,,,google,desktop,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0),198.20.121.45
evt_000788,cust_72812,sess_d5c21453,purchase,2026-04-17 23:21:23,explore,prod_5354,cat_clothing,email,mobile,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5 rv:5.0; nb-NO) AppleWebKit/535.7.4 (KHTML, like Gecko) Version/4.1 Safari/535.7.4",91.208.58.56
evt_000789,cust_32343,sess_64e6f91b,page_view,2026-04-07 07:04:43,app/tag/blog,,,twitter,mobile,Opera/8.80.(X11; Linux x86_64; apn-IN) Presto/2.9.176 Version/12.00,160.33.129.177
evt_000790,cust_85664,sess_e8896de0,page_view,2026-04-22 16:10:00,explore,,,email,tablet,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8595-06-06 11:33:27 Firefox/3.6.6,126.118.148.137
evt_000791,cust_75129,sess_57156254,add_to_cart,2026-04-06 12:38:40,explore/list/app,prod_1635,cat_beauty,twitter,desktop,Opera/8.91.(X11; Linux i686; mg-MG) Presto/2.9.165 Version/10.00,34.4.40.138
evt_000792,cust_59955,sess_c54fc207,add_to_cart,2026-04-24 10:21:31,tags/blog,prod_7753,cat_clothing,google,desktop,Opera/9.78.(X11; Linux x86_64; hu-HU) Presto/2.9.184 Version/12.00,140.133.5.61
evt_000793,cust_11607,sess_920081f0,add_to_cart,2026-04-09 09:51:08,explore,prod_1678,cat_sports,google,desktop,Mozilla/5.0 (Android 4.4; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,29.46.129.57
evt_000794,cust_30239,sess_19c89d1a,remove_from_cart,2026-03-28 09:36:56,search/categories/tag,,,instagram,desktop,"Mozilla/5.0 (iPad; CPU iPad OS 17_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/63.0.806.0 Mobile/39W104 Safari/532.0",170.135.56.52
evt_000795,cust_71657,sess_5950b688,checkout_start,2026-03-30 16:32:09,search/categories/tag,,,twitter,mobile,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.0),8.75.31.123
evt_000796,cust_12176,sess_aeae96ea,add_to_cart,2026-03-27 17:36:32,app/tag/blog,prod_5506,cat_home,instagram,desktop,"Mozilla/5.0 (iPad; CPU iPad OS 17_4 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/36.0.858.0 Mobile/73K473 Safari/533.2",2.243.222.233
evt_000797,cust_69804,sess_ea20d857,checkout_start,2026-04-04 18:31:08,app/tag/blog,,,facebook,desktop,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.33.2 (KHTML, like Gecko) Version/5.0.3 Safari/534.33.2",210.206.165.101
evt_000798,cust_53645,sess_717ad65e,remove_from_cart,2026-04-25 02:03:03,explore/list/app,,,instagram,desktop,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4547-09-18 02:49:38 Firefox/3.8,197.134.182.3
evt_000799,cust_27858,sess_80d9b575,page_view,2026-04-05 06:28:04,tags/blog,,,google,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.1),131.106.209.151
evt_000800,cust_27975,sess_66bf4a43,add_to_cart,2026-04-01 13:09:05,app/tag/blog,prod_6940,cat_electronics,email,mobile,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.0),16.176.84.53
evt_000801,cust_49008,sess_5c6ce63e,purchase,2026-04-13 21:47:36,app/tag/blog,prod_6221,cat_sports,instagram,mobile,Opera/8.62.(Windows NT 4.0; pt-BR) Presto/2.9.187 Version/10.00,12.163.86.138
evt_000802,cust_23296,sess_ec7d2231,purchase,2026-03-31 07:55:20,search/categories/tag,prod_2705,cat_beauty,instagram,mobile,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/46.0.877.0 Safari/532.1",118.246.120.218
evt_000803,cust_88284,sess_9f55543b,page_view,2026-04-10 19:19:06,blog/explore/search,,,email,desktop,Mozilla/5.0 (Android 6.0.1; Mobile; rv:62.0) Gecko/62.0 Firefox/62.0,109.150.119.141
evt_000804,cust_78599,sess_0bc69745,add_to_cart,2026-04-16 15:44:50,explore/list/app,prod_9006,cat_beauty,instagram,mobile,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/531.18.5 (KHTML, like Gecko) Version/5.0.3 Safari/531.18.5",151.242.220.5
evt_000805,cust_79631,sess_e1bf9e8d,add_to_cart,2026-04-08 14:56:59,blog/explore/search,prod_9217,cat_electronics,twitter,desktop,Opera/8.36.(Windows 98; ko-KR) Presto/2.9.160 Version/11.00,58.248.92.141
evt_000806,cust_72325,sess_47481f83,remove_from_cart,2026-04-15 03:04:25,blog/explore/search,,,facebook,mobile,Opera/8.90.(Windows NT 5.0; shs-CA) Presto/2.9.184 Version/11.00,15.27.99.201
evt_000807,cust_13303,sess_5ae79271,checkout_start,2026-04-24 18:29:29,explore/list/app,,,email,tablet,Mozilla/5.0 (Windows NT 6.2; zh-SG; rv:1.9.2.20) Gecko/5788-04-04 01:18:05 Firefox/13.0,101.150.156.170
evt_000808,cust_63767,sess_da31c29c,add_to_cart,2026-04-11 16:56:17,app/tag/blog,prod_1558,cat_home,instagram,desktop,Mozilla/5.0 (Android 8.1.0; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,75.141.196.117
evt_000809,cust_53020,sess_eadd0efd,product_view,2026-04-07 02:06:44,explore/list/app,prod_4606,cat_clothing,google,mobile,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/4812-11-30 21:47:33 Firefox/3.8,47.32.106.38
evt_000810,cust_15731,sess_b8ce7ec1,page_view,2026-04-09 01:05:12,blog/explore/search,,,google,desktop,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/20.0.821.0 Safari/533.2",177.29.12.227
evt_000811,cust_44715,sess_d1df9ce1,add_to_cart,2026-03-28 08:41:33,explore/list/app,prod_3373,cat_beauty,google,desktop,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.1),163.130.139.102
evt_000812,cust_53304,sess_6f1cd077,remove_from_cart,2026-04-24 17:09:54,app/tag/blog,,,facebook,mobile,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.0),144.80.186.151
evt_000813,cust_30465,sess_68ef27b5,product_view,2026-04-04 13:56:33,blog/explore/search,prod_5229,cat_electronics,twitter,mobile,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),72.56.188.246
evt_000814,cust_35020,sess_9b5a6336,page_view,2026-04-19 07:49:11,blog/explore/search,,,instagram,mobile,Opera/9.19.(X11; Linux x86_64; mai-IN) Presto/2.9.162 Version/12.00,96.233.60.212
evt_000815,cust_42736,sess_c56d5972,page_view,2026-04-17 17:13:25,tags/blog,,,instagram,mobile,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/51.0.896.0 Safari/533.2",207.178.173.183
evt_000816,cust_83777,sess_185fa6bb,add_to_cart,2026-04-06 20:42:33,tags/blog,prod_8129,cat_beauty,facebook,mobile,Opera/9.71.(Windows NT 5.1; de-DE) Presto/2.9.166 Version/11.00,13.22.5.212
evt_000817,cust_65866,sess_e252b168,purchase,2026-04-21 17:28:37,explore,prod_3881,cat_sports,email,tablet,Opera/8.87.(X11; Linux x86_64; bo-CN) Presto/2.9.160 Version/12.00,104.39.72.3
evt_000818,cust_90296,sess_cb16c954,checkout_start,2026-04-05 03:40:12,tags/blog,,,twitter,tablet,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.1),78.12.16.192
evt_000819,cust_22619,sess_fb51b4a8,remove_from_cart,2026-04-06 00:17:46,search/categories/tag,,,google,tablet,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.14.3 (KHTML, like Gecko) Version/5.0.1 Safari/533.14.3",45.55.251.215
evt_000820,cust_39628,sess_759cee2b,purchase,2026-04-04 13:15:20,blog/explore/search,prod_8103,cat_beauty,twitter,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; eo-US) AppleWebKit/532.24.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.24.6",23.3.158.13
evt_000821,cust_41779,sess_d0e50011,remove_from_cart,2026-03-30 05:37:11,tags/blog,,,twitter,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.1),72.65.102.57
evt_000822,cust_89081,sess_e973dfa5,add_to_cart,2026-04-17 01:16:57,blog/explore/search,prod_1140,cat_clothing,email,tablet,Opera/9.95.(Windows NT 4.0; ms-MY) Presto/2.9.185 Version/11.00,23.188.101.203
evt_000823,cust_92561,sess_ac00cded,checkout_start,2026-04-18 05:35:50,app/tag/blog,,,email,tablet,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.0),98.233.87.40
evt_000824,cust_87802,sess_7772bb65,purchase,2026-04-12 14:19:15,tags/blog,prod_1415,cat_electronics,facebook,tablet,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8416-09-13 21:02:12 Firefox/3.8,56.234.179.213
evt_000825,cust_30797,sess_f9a801b7,page_view,2026-04-04 01:10:43,app/tag/blog,,,email,mobile,Opera/8.28.(X11; Linux x86_64; niu-NZ) Presto/2.9.167 Version/11.00,92.89.111.80
evt_000826,cust_76945,sess_46e1b1a1,checkout_start,2026-03-29 18:23:57,blog/explore/search,,,instagram,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_9 rv:3.0; bn-IN) AppleWebKit/534.1.5 (KHTML, like Gecko) Version/5.1 Safari/534.1.5",110.2.34.10
evt_000827,cust_94197,sess_92217c52,purchase,2026-04-09 21:01:30,explore/list/app,prod_1064,cat_home,email,mobile,Opera/8.56.(Windows NT 6.1; wo-SN) Presto/2.9.164 Version/10.00,35.245.154.218
evt_000828,cust_23580,sess_5d276e72,page_view,2026-03-27 09:36:45,explore,,,facebook,tablet,Opera/8.45.(X11; Linux x86_64; lg-UG) Presto/2.9.190 Version/11.00,9.244.154.37
evt_000829,cust_96076,sess_6de3b67b,remove_from_cart,2026-04-06 01:41:19,explore/list/app,,,twitter,mobile,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.0),85.121.49.172
evt_000830,cust_39056,sess_86008e67,add_to_cart,2026-04-18 13:41:06,explore/list/app,prod_7263,cat_home,twitter,tablet,Opera/8.44.(Windows NT 6.0; iu-CA) Presto/2.9.178 Version/10.00,86.103.64.100
evt_000831,cust_96410,sess_56ba1370,purchase,2026-03-29 09:15:56,explore/list/app,prod_7085,cat_sports,instagram,tablet,Mozilla/5.0 (Android 13; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,63.167.147.93
evt_000832,cust_83367,sess_6804cecc,purchase,2026-04-19 07:27:05,search/categories/tag,prod_3222,cat_beauty,facebook,tablet,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.0),120.147.233.82
evt_000833,cust_85167,sess_3c6b4db4,purchase,2026-04-02 23:56:39,app/tag/blog,prod_6387,cat_beauty,twitter,desktop,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/12.7e4747.0 Mobile/82S207 Safari/533.2",186.7.30.187
evt_000834,cust_64434,sess_ee6ef4a4,purchase,2026-04-04 21:15:28,explore,prod_1907,cat_home,twitter,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.1),154.219.10.79
evt_000835,cust_16724,sess_99d223f5,checkout_start,2026-04-03 07:40:32,explore,,,twitter,desktop,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_1; rv:1.9.3.20) Gecko/6547-03-25 03:10:14 Firefox/15.0,160.109.168.112
evt_000836,cust_74832,sess_4545225a,add_to_cart,2026-03-30 16:08:57,blog/explore/search,prod_2821,cat_clothing,email,desktop,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3 rv:2.0; ce-RU) AppleWebKit/535.46.3 (KHTML, like Gecko) Version/5.0.5 Safari/535.46.3",155.152.0.236
evt_000837,cust_92933,sess_651310ac,purchase,2026-04-20 06:25:37,blog/explore/search,prod_2625,cat_electronics,google,mobile,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/25.0.801.0 Safari/531.0",88.36.68.3
evt_000838,cust_78352,sess_c2ae55bd,purchase,2026-04-11 18:52:48,blog/explore/search,prod_3130,cat_beauty,instagram,desktop,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7 rv:6.0; yue-HK) AppleWebKit/535.9.6 (KHTML, like Gecko) Version/5.0.4 Safari/535.9.6",107.20.18.179
evt_000839,cust_95231,sess_2c55390c,remove_from_cart,2026-04-25 01:36:25,app/tag/blog,,,email,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/31.0.882.0 Safari/531.0",30.18.171.253
evt_000840,cust_66343,sess_65a8f73a,add_to_cart,2026-03-31 10:07:23,explore/list/app,prod_8546,cat_beauty,twitter,tablet,Opera/8.98.(X11; Linux x86_64; gv-GB) Presto/2.9.168 Version/11.00,98.107.193.144
evt_000841,cust_54941,sess_e462ec3e,checkout_start,2026-04-17 15:26:43,explore/list/app,,,twitter,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; brx-IN) AppleWebKit/533.9.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.9.4",80.8.112.115
evt_000842,cust_81213,sess_73179754,checkout_start,2026-04-02 20:44:57,blog/explore/search,,,twitter,tablet,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/45.0.802.0 Safari/533.2",194.116.125.16
evt_000843,cust_84268,sess_e985a2f1,checkout_start,2026-04-15 16:45:25,blog/explore/search,,,twitter,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; bho-IN) AppleWebKit/534.18.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.18.4",207.243.184.173
evt_000844,cust_68862,sess_0e2bd050,page_view,2026-04-23 19:00:04,explore/list/app,,,facebook,tablet,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4 rv:5.0; eo-US) AppleWebKit/533.42.2 (KHTML, like Gecko) Version/4.0.2 Safari/533.42.2",97.142.203.212
evt_000845,cust_39974,sess_12499f4d,checkout_start,2026-04-04 05:54:38,search/categories/tag,,,instagram,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.1),85.69.19.129
evt_000846,cust_65773,sess_a76bf4b8,page_view,2026-04-15 00:28:39,search/categories/tag,,,instagram,tablet,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/14.0.820.0 Safari/532.1",112.162.180.23
evt_000847,cust_81963,sess_544e9b46,add_to_cart,2026-04-06 15:38:39,explore/list/app,prod_1113,cat_electronics,google,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/12.4s6409.0 Mobile/69I788 Safari/531.2",114.9.253.178
evt_000848,cust_80713,sess_7adec240,purchase,2026-04-21 00:18:52,app/tag/blog,prod_1749,cat_sports,instagram,mobile,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),136.179.255.242
evt_000849,cust_85935,sess_a7f2936a,purchase,2026-04-01 11:10:44,tags/blog,prod_9430,cat_electronics,google,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/17.0.822.0 Safari/534.0",99.180.247.195
evt_000850,cust_28395,sess_5a83d07b,checkout_start,2026-04-03 13:54:16,app/tag/blog,,,facebook,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.1),59.62.150.194
evt_000851,cust_65125,sess_779423d9,page_view,2026-04-14 02:33:03,explore/list/app,,,twitter,desktop,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4 rv:4.0; be-BY) AppleWebKit/535.45.6 (KHTML, like Gecko) Version/4.0 Safari/535.45.6",201.90.182.106
evt_000852,cust_46942,sess_31b99ff5,page_view,2026-04-07 11:06:37,app/tag/blog,,,instagram,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.1),91.221.113.28
evt_000853,cust_15528,sess_cc9ba494,product_view,2026-04-01 04:29:37,blog/explore/search,prod_2654,cat_sports,google,desktop,Opera/8.84.(Windows NT 6.2; ckb-IQ) Presto/2.9.170 Version/12.00,89.66.170.163
evt_000854,cust_60930,sess_17e4d0ca,add_to_cart,2026-04-11 21:38:19,tags/blog,prod_8911,cat_home,email,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; mhr-RU) AppleWebKit/533.6.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.6.6",120.228.105.13
evt_000855,cust_54119,sess_3601990f,add_to_cart,2026-04-12 23:24:20,explore/list/app,prod_5326,cat_home,google,mobile,Mozilla/5.0 (Android 4.3.1; Mobile; rv:6.0) Gecko/6.0 Firefox/6.0,202.173.6.29
evt_000856,cust_24229,sess_d558ecc2,remove_from_cart,2026-03-31 04:01:31,blog/explore/search,,,email,desktop,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.1),117.143.77.42
evt_000857,cust_15226,sess_6c671d69,page_view,2026-04-11 06:50:45,explore,,,twitter,desktop,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_0 rv:2.0; ik-CA) AppleWebKit/535.4.2 (KHTML, like Gecko) Version/5.1 Safari/535.4.2",155.236.222.246
evt_000858,cust_86825,sess_77993c54,purchase,2026-04-14 14:40:26,explore/list/app,prod_9517,cat_clothing,google,desktop,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.37.1 (KHTML, like Gecko) Version/4.0.3 Safari/531.37.1",189.54.221.134
evt_000859,cust_80232,sess_44b08a56,product_view,2026-04-13 01:21:18,explore,prod_2064,cat_sports,email,tablet,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0),54.118.107.48
evt_000860,cust_28490,sess_8e30192c,remove_from_cart,2026-04-14 01:35:23,explore,,,instagram,tablet,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.44.7 (KHTML, like Gecko) Version/5.0.2 Safari/534.44.7",39.69.55.24
evt_000861,cust_40721,sess_7637d7be,purchase,2026-03-29 18:57:55,search/categories/tag,prod_6526,cat_home,google,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.1),192.99.190.184
evt_000862,cust_89100,sess_75d29557,purchase,2026-04-04 17:29:37,blog/explore/search,prod_6571,cat_beauty,twitter,tablet,Opera/8.61.(X11; Linux i686; ca-IT) Presto/2.9.165 Version/12.00,175.74.43.212
evt_000863,cust_97317,sess_7f0c4deb,add_to_cart,2026-04-08 21:51:32,explore/list/app,prod_8737,cat_sports,facebook,mobile,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_3; rv:1.9.3.20) Gecko/2547-02-12 07:33:49 Firefox/3.6.9,178.4.4.6
evt_000864,cust_58449,sess_351b2a45,checkout_start,2026-04-18 21:32:37,search/categories/tag,,,instagram,desktop,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.0),97.200.55.89
evt_000865,cust_20080,sess_a246b431,add_to_cart,2026-04-13 22:47:56,tags/blog,prod_5096,cat_sports,google,mobile,Opera/8.61.(X11; Linux x86_64; ht-HT) Presto/2.9.170 Version/10.00,79.208.204.46
evt_000866,cust_69020,sess_e425495d,purchase,2026-03-31 04:55:50,blog/explore/search,prod_1458,cat_electronics,facebook,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.0),46.202.130.241
evt_000867,cust_45509,sess_b19afc98,remove_from_cart,2026-04-04 09:22:18,app/tag/blog,,,email,mobile,"Mozilla/5.0 (Linux; Android 14) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/27.0.878.0 Safari/533.2",100.253.124.114
evt_000868,cust_48765,sess_815f4620,checkout_start,2026-04-25 03:52:39,app/tag/blog,,,facebook,tablet,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),155.217.251.240
evt_000869,cust_75163,sess_4688f90b,purchase,2026-03-31 07:21:59,app/tag/blog,prod_4579,cat_sports,twitter,tablet,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/13.0.875.0 Safari/532.0",141.76.168.77
evt_000870,cust_26469,sess_41a6ea59,remove_from_cart,2026-04-01 18:46:53,search/categories/tag,,,instagram,mobile,Opera/9.75.(Windows NT 5.2; ky-KG) Presto/2.9.185 Version/10.00,69.0.72.203
evt_000871,cust_88969,sess_857dd7f4,product_view,2026-04-08 18:34:23,explore/list/app,prod_1000,cat_clothing,facebook,tablet,Mozilla/5.0 (Windows 98; Win 9x 4.90; te-IN; rv:1.9.1.20) Gecko/6462-08-05 18:41:48 Firefox/10.0,156.229.242.213
evt_000872,cust_81548,sess_49d52bfd,page_view,2026-04-16 06:11:01,search/categories/tag,,,twitter,tablet,Opera/9.15.(X11; Linux x86_64; doi-IN) Presto/2.9.165 Version/11.00,183.95.109.67
evt_000873,cust_64673,sess_e06d7e87,page_view,2026-04-12 08:18:46,app/tag/blog,,,google,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/10.5j9109.0 Mobile/24P609 Safari/532.1",101.88.106.79
evt_000874,cust_58602,sess_aae0ef81,purchase,2026-04-12 22:05:21,blog/explore/search,prod_5245,cat_sports,google,mobile,Mozilla/5.0 (Windows 98; ps-AF; rv:1.9.1.20) Gecko/5592-10-12 01:33:44 Firefox/3.8,38.45.56.222
evt_000875,cust_43642,sess_912271ba,add_to_cart,2026-03-27 22:37:12,explore/list/app,prod_6329,cat_home,email,mobile,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2 rv:4.0; lij-IT) AppleWebKit/534.9.3 (KHTML, like Gecko) Version/5.0.2 Safari/534.9.3",189.109.45.225
evt_000876,cust_25698,sess_49cc4439,page_view,2026-04-15 19:57:09,explore/list/app,,,instagram,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; es-VE) AppleWebKit/533.4.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.4.3",65.172.34.128
evt_000877,cust_58271,sess_c561a622,page_view,2026-04-11 22:16:20,search/categories/tag,,,google,tablet,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/13.3t9760.0 Mobile/34V022 Safari/532.2",143.185.140.129
evt_000878,cust_53074,sess_ab3595ed,checkout_start,2026-04-02 14:56:01,app/tag/blog,,,facebook,tablet,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4 rv:6.0; tig-ER) AppleWebKit/531.11.6 (KHTML, like Gecko) Version/5.0 Safari/531.11.6",88.135.104.141
evt_000879,cust_99285,sess_428f3f3c,page_view,2026-04-08 19:11:25,explore/list/app,,,instagram,desktop,Opera/8.10.(Windows 95; sl-SI) Presto/2.9.168 Version/11.00,81.168.69.168
evt_000880,cust_42205,sess_a966013b,page_view,2026-04-11 07:19:05,explore,,,facebook,mobile,Opera/8.80.(X11; Linux x86_64; gl-ES) Presto/2.9.161 Version/10.00,68.39.213.220
evt_000881,cust_54282,sess_15afbd9b,purchase,2026-03-26 23:19:07,explore/list/app,prod_8693,cat_home,twitter,desktop,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_3) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/32.0.895.0 Safari/534.1",1.74.186.201
evt_000882,cust_36647,sess_72a9a904,add_to_cart,2026-04-06 23:52:30,explore/list/app,prod_7560,cat_beauty,twitter,tablet,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0),9.97.138.189
evt_000883,cust_84610,sess_86d90616,remove_from_cart,2026-04-10 22:32:30,explore/list/app,,,facebook,desktop,Opera/8.64.(Windows NT 6.2; unm-US) Presto/2.9.167 Version/11.00,32.125.116.97
evt_000884,cust_28234,sess_d817fcb1,add_to_cart,2026-04-19 09:04:29,blog/explore/search,prod_4324,cat_electronics,twitter,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/17.6u9364.0 Mobile/52X790 Safari/534.2",40.63.40.8
evt_000885,cust_68450,sess_43c86221,purchase,2026-04-22 16:30:32,app/tag/blog,prod_7347,cat_sports,google,tablet,Opera/9.61.(Windows NT 10.0; vi-VN) Presto/2.9.173 Version/11.00,11.195.134.173
evt_000886,cust_89675,sess_ef80124d,checkout_start,2026-03-30 09:11:38,search/categories/tag,,,twitter,tablet,Opera/8.73.(X11; Linux i686; tcy-IN) Presto/2.9.170 Version/12.00,38.55.55.36
evt_000887,cust_66861,sess_ebdda767,purchase,2026-04-04 15:58:21,app/tag/blog,prod_4182,cat_beauty,facebook,mobile,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/28.0.864.0 Safari/534.0",142.157.69.140
evt_000888,cust_88487,sess_3b06e9e6,remove_from_cart,2026-04-01 23:38:53,app/tag/blog,,,twitter,mobile,Opera/9.74.(X11; Linux x86_64; aa-DJ) Presto/2.9.182 Version/11.00,199.227.116.20
evt_000889,cust_50678,sess_43f1a5bf,remove_from_cart,2026-04-11 09:09:19,blog/explore/search,,,facebook,tablet,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/23.0.887.0 Mobile/59M197 Safari/533.0",206.23.103.127
evt_000890,cust_38590,sess_0f4b41f8,add_to_cart,2026-04-23 00:15:12,app/tag/blog,prod_8092,cat_electronics,twitter,tablet,Opera/9.46.(X11; Linux x86_64; ne-NP) Presto/2.9.189 Version/12.00,13.69.97.126
